"Coche: TODOS Servicio/Turno 99999  Desde: 16-01-2018 00:00 Hasta: 16-01-2018 22:01 Coche: "
Seccion-Origen;Transaccion;"Tipo Transaccion";"Fecha y hora";Comprobante;Importe;Copia;Destino-Boleto;"Posicion GPS";"Estado GPS";Serie;Equipo;Coche;"Fecha y hora servicio";"Destino servicio";"Cod servicio";Ida/Vuelta;Chofer;Guarda;"Compr./Reporte tipo";"Resp. impresion"
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 17:41:17";;;0;"SIN DEF ";"-31 00,3707 -64 04,7577";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 17:40:45";;;0;"SIN DEF ";"-31 00,5142 -64 04,5931";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 17:39:52";;;0;"SIN DEF ";"-31 00,6612 -64 04,4188";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 17:39:22";;;0;"SIN DEF ";"-31 00,8040 -64 04,2528";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 17:38:42";;;0;"SIN DEF ";"-31 00,9620 -64 04,0671";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:38:33";1901-134410;$17,00;0;"Jesus Maria ";"-31 00,9653 -64 04,0634";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:37:49";1901-134409;$17,00;0;"Jesus Maria ";"-31 01,0562 -64 03,9572";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:37:35";1901-134408;$17,00;0;"Jesus Maria ";"-31 01,0565 -64 03,9570";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC16 ";"2018-01-16 17:37:24";;;0;"SIN DEF ";"-31 01,0610 -64 03,9512";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 17:36:21";;;0;"SIN DEF ";"-31 01,2191 -64 03,7690";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC19 ";"2018-01-16 17:35:01";;;0;"SIN DEF ";"-31 01,4318 -64 03,5213";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC20 ";"2018-01-16 17:34:46";;;0;"SIN DEF ";"-31 01,5123 -64 03,4251";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC21 ";"2018-01-16 17:34:19";;;0;"SIN DEF ";"-31 01,6748 -64 03,2381";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC22 ";"2018-01-16 17:33:41";;;0;"SIN DEF ";"-31 01,9172 -64 02,9532";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" X019 ";"2018-01-16 17:32:27";;;0;"SIN DEF ";"-31 02,4041 -64 02,3823";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC25 ";"2018-01-16 17:32:02";;;0;"SIN DEF ";"-31 02,5164 -64 02,2519";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:31:09";1901-134407;$17,00;0;"Jesus Maria ";"-31 02,6921 -64 02,0456";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC26 ";"2018-01-16 17:30:52";;;0;"SIN DEF ";"-31 02,7111 -64 02,0244";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Salida de Terminal";"  ";"2018-01-16 17:29:45";;;0;"SIN DEF ";"-31 02,8977 -64 01,8059";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC27 ";"2018-01-16 17:29:44";;;0;"SIN DEF ";"-31 02,9025 -64 01,8003";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Servicio Entrante";"  ";"2018-01-16 17:24:12";;;0;"SIN DEF ";"-31 02,9938 -64 01,7071";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;;
"Cnia Caroya (14)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 17:24:12";;;0;"SIN DEF ";"-31 02,9938 -64 01,7071";A;2183;1900;5103;2018-01-16-17:40:00;"Jesus Maria (13)";8189;V;35;;1;
"Cnia Caroya (14)";"Servicio Saliente";"  ";"2018-01-16 17:24:12";;;0;"SIN DEF ";"-31 02,9938 -64 01,7071";A;2183;1900;5103;2018-01-16-17:10:00;"Jesus Maria (13)";8188;I;35;;;
"Cnia Caroya (14)";"Entrada a Terminal";"  ";"2018-01-16 17:23:58";;;0;"SIN DEF ";"-31 02,9297 -64 01,7732";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC27 ";"2018-01-16 17:23:53";;;0;"SIN DEF ";"-31 02,9015 -64 01,8057";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC26 ";"2018-01-16 17:22:58";;;0;"SIN DEF ";"-31 02,7030 -64 02,0328";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC25 ";"2018-01-16 17:21:55";;;0;"SIN DEF ";"-31 02,5095 -64 02,2621";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" X019 ";"2018-01-16 17:18:09";;;0;"SIN DEF ";"-31 02,4110 -64 02,3793";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC24 ";"2018-01-16 17:17:51";;;0;"SIN DEF ";"-31 02,3198 -64 02,4858";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC23 ";"2018-01-16 17:17:20";;;0;"SIN DEF ";"-31 02,1251 -64 02,7126";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC22 ";"2018-01-16 17:16:49";;;0;"SIN DEF ";"-31 01,9162 -64 02,9588";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC21 ";"2018-01-16 17:16:08";;;0;"SIN DEF ";"-31 01,6815 -64 03,2308";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC18 ";"2018-01-16 17:15:16";;;0;"SIN DEF ";"-31 01,3528 -64 03,6176";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 17:14:03";;;0;"SIN DEF ";"-31 01,2187 -64 03,7716";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC16 ";"2018-01-16 17:13:04";;;0;"SIN DEF ";"-31 01,0633 -64 03,9559";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 17:12:38";;;0;"SIN DEF ";"-31 00,9504 -64 04,0865";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 17:11:43";;;0;"SIN DEF ";"-31 00,8045 -64 04,2607";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 17:11:06";;;0;"SIN DEF ";"-31 00,6663 -64 04,4198";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 17:10:26";;;0;"SIN DEF ";"-31 00,5170 -64 04,5967";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:10:07";1901-134406;$17,00;0;"Cnia Caroya ";"-31 00,5141 -64 04,6013";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:09:57";1901-134405;$17,00;0;"Cnia Caroya ";"-31 00,5142 -64 04,6015";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:09:55";1901-134404;$17,00;0;"Cnia Caroya ";"-31 00,5141 -64 04,6015";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 17:09:16";;;0;"SIN DEF ";"-31 00,3683 -64 04,7662";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 17:08:19";;;0;"SIN DEF ";"-31 00,2288 -64 04,9298";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC09 ";"2018-01-16 17:07:25";;;0;"SIN DEF ";"-31 00,1111 -64 05,0687";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 17:06:38";;;0;"SIN DEF ";"-30 59,9642 -64 05,2399";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 17:06:08";;;0;"SIN DEF ";"-30 59,8256 -64 05,4020";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 17:05:00";1901-134403;$17,00;0;"Cnia Caroya ";"-30 59,6865 -64 05,5637";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 17:04:54";;;0;"SIN DEF ";"-30 59,6799 -64 05,5712";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 17:04:23";;;0;"SIN DEF ";"-30 59,5327 -64 05,7453";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Cnia Caroya (14)";"Cambio Localidad GPS";"  ";"2018-01-16 17:04:12";;;0;"SIN DEF ";"-30 59,4993 -64 05,7813";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 17:02:57";;;0;"SIN DEF ";"-30 59,3885 -64 05,9149";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Jesus Maria (13)";"Control de Paso";" CC03 ";"2018-01-16 17:02:32";;;0;"SIN DEF ";"-30 59,3176 -64 05,9482";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 17:01:46";1901-134402;$17,00;0;"Cnia Caroya ";"-30 59,1181 -64 05,8501";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 16:59:14";;;0;"SIN DEF ";"-30 58,8402 -64 05,7012";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 16:57:53";1901-134401;$17,00;0;"Cnia Caroya ";"-30 58,8200 -64 05,6549";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 16:57:51";1901-134400;$17,00;0;"Cnia Caroya ";"-30 58,8200 -64 05,6549";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Jesus Maria (13)";"Servicio Entrante";"  ";"2018-01-16 16:57:40";;;0;"SIN DEF ";"-30 58,8201 -64 05,6553";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 16:57:40";;;0;"SIN DEF ";"-30 58,8201 -64 05,6553";A;2183;1900;5103;2018-01-16-17:10:00;"Cnia Caroya (14)";8188;I;35;;1;
"Jesus Maria (13)";"Servicio Saliente";"  ";"2018-01-16 16:57:40";;;0;"SIN DEF ";"-30 58,8201 -64 05,6553";A;2183;1900;5103;2018-01-16-16:30:00;"Cnia Caroya (14)";8187;V;35;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 16:56:39";;;0;"SIN DEF ";"-30 58,8081 -64 05,6483";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 16:56:30";;;0;"SIN DEF ";"-30 58,7861 -64 05,6452";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 16:55:51";;;0;"SIN DEF ";"-30 58,8239 -64 05,6883";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC01 ";"2018-01-16 16:54:47";;;0;"SIN DEF ";"-30 58,9683 -64 05,7624";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC02 ";"2018-01-16 16:53:53";;;0;"SIN DEF ";"-30 59,1449 -64 05,8509";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC03 ";"2018-01-16 16:53:08";;;0;"SIN DEF ";"-30 59,3251 -64 05,9428";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 16:52:47";;;0;"SIN DEF ";"-30 59,3850 -64 05,9159";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Jesus Maria (13)";"Cambio Localidad GPS";"  ";"2018-01-16 16:51:51";;;0;"SIN DEF ";"-30 59,4874 -64 05,7925";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 16:51:35";;;0;"SIN DEF ";"-30 59,5312 -64 05,7409";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:50:51";1901-134399;$17,00;0;"Jesus Maria ";"-30 59,6772 -64 05,5693";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:50:46";1901-134398;$17,00;0;"Jesus Maria ";"-30 59,6772 -64 05,5693";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:50:36";1901-134397;$17,00;0;"Jesus Maria ";"-30 59,6771 -64 05,5690";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 16:50:32";;;0;"SIN DEF ";"-30 59,6784 -64 05,5672";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 16:49:07";;;0;"SIN DEF ";"-30 59,8258 -64 05,3974";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:47:49";1901-134396;$17,00;0;"Jesus Maria ";"-30 59,9619 -64 05,2377";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 16:47:42";;;0;"SIN DEF ";"-30 59,9623 -64 05,2373";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:47:21";1901-134395;$17,00;0;"Jesus Maria ";"-30 59,9641 -64 05,2354";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:47:07";1901-134394;$17,00;0;"Jesus Maria ";"-31 00,0430 -64 05,1456";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:46:22";1901-134393;$17,00;0;"Jesus Maria ";"-31 00,1036 -64 05,0748";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC09 ";"2018-01-16 16:46:32";;;0;"SIN DEF ";"-31 00,1119 -64 05,0642";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 16:45:52";;;0;"SIN DEF ";"-31 00,2233 -64 04,9341";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:44:47";1901-134392;$17,00;0;"Jesus Maria ";"-31 00,3567 -64 04,7801";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:44:21";1901-134391;$17,00;0;"Jesus Maria ";"-31 00,3712 -64 04,7593";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:44:14";1901-134390;$17,00;0;"Jesus Maria ";"-31 00,3711 -64 04,7595";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 16:44:08";;;0;"SIN DEF ";"-31 00,3728 -64 04,7585";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 16:43:38";;;0;"SIN DEF ";"-31 00,5178 -64 04,5924";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:42:27";1901-134389;$17,00;0;"Jesus Maria ";"-31 00,6578 -64 04,4241";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:42:07";1901-134388;$17,00;0;"Jesus Maria ";"-31 00,6578 -64 04,4241";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 16:42:06";1901-134387;$17,00;0;"Jesus Maria ";"-31 00,6575 -64 04,4245";A;2183;1900;5103;2018-01-16-16:30:00;"Jesus Maria (13)";8187;V;35;;1;
